clueweb12-0501wb-30-29261|||2|||2
clueweb12-0502wb-39-24640|||22|||23
clueweb12-0502wb-94-30665|||28|||28
clueweb12-0502wb-89-17873|||29|||29
clueweb12-0503wb-46-16624|||35|||36
clueweb12-0501wb-34-34376|||26|||26
clueweb12-0502wb-01-13335|||36|||36
clueweb12-0501wb-31-27451|||45|||50
clueweb12-0501wb-71-06735|||23|||26
clueweb12-0503wb-17-12889|||37|||37
clueweb12-0500wb-74-15300|||35|||43
clueweb12-0501wb-93-23297|||35|||35
clueweb12-0503wb-32-03304|||32|||32
clueweb12-0503wb-34-01393|||27|||27
clueweb12-0501wb-34-00945|||27|||28
clueweb12-0501wb-92-23889|||28|||29
clueweb12-0503wb-13-18380|||34|||50
clueweb12-0501wb-23-07710|||28|||35
clueweb12-0502wb-34-07818|||22|||22
clueweb12-0503wb-80-31901|||28|||29
clueweb12-0501wb-52-13555|||25|||26
clueweb12-0503wb-54-06811|||33|||40
clueweb12-0503wb-45-08115|||38|||39
clueweb12-0501wb-76-11292|||26|||26
clueweb12-0503wb-00-01032|||36|||36
clueweb12-0503wb-00-10109|||34|||35
clueweb12-0502wb-24-09989|||40|||41
clueweb12-0501wb-25-11404|||44|||50
clueweb12-0501wb-29-11725|||33|||35
clueweb12-0502wb-90-19859|||32|||32
clueweb12-0501wb-17-15597|||22|||30
clueweb12-0500wb-39-21685|||35|||36
clueweb12-0502wb-65-07334|||21|||43
clueweb12-0502wb-39-31620|||34|||35
clueweb12-0503wb-29-03440|||42|||43
clueweb12-0502wb-09-02801|||23|||24
clueweb12-0502wb-01-07839|||22|||22
clueweb12-0501wb-77-15901|||22|||30
clueweb12-0503wb-96-11521|||43|||48
clueweb12-0503wb-84-16931|||29|||29
clueweb12-0503wb-69-01292|||24|||25
clueweb12-0501wb-62-15643|||23|||27
clueweb12-0502wb-01-07830|||21|||21
clueweb12-0503wb-64-08266|||29|||29
clueweb12-0503wb-63-29106|||24|||24
clueweb12-0501wb-45-19647|||35|||35
clueweb12-0503wb-39-17456|||35|||44
clueweb12-0503wb-77-04955|||43|||43
clueweb12-0500wb-17-08784|||25|||36
clueweb12-0501wb-75-15053|||22|||22
clueweb12-0501wb-80-04105|||33|||36
clueweb12-0501wb-43-13087|||28|||29
clueweb12-0501wb-55-06011|||25|||26
clueweb12-0503wb-12-15032|||22|||23
clueweb12-0501wb-78-19265|||27|||28
clueweb12-0501wb-48-00449|||45|||46
clueweb12-0501wb-31-17194|||36|||36
clueweb12-0501wb-37-01789|||33|||37
clueweb12-0500wb-10-30439|||24|||35
clueweb12-0500wb-38-02702|||25|||26
clueweb12-0500wb-30-19142|||26|||28
clueweb12-0502wb-28-36092|||32|||46
clueweb12-0501wb-76-28210|||49|||49
clueweb12-0501wb-21-25436|||34|||35
clueweb12-0503wb-58-02370|||43|||43
clueweb12-0502wb-74-05238|||25|||30
clueweb12-0502wb-65-07212|||22|||25
clueweb12-0503wb-00-06989|||27|||28
clueweb12-0502wb-22-10515|||30|||46
clueweb12-0503wb-00-27980|||25|||26
clueweb12-0503wb-57-17777|||24|||35
clueweb12-0501wb-31-22539|||25|||25
clueweb12-0502wb-12-25515|||21|||21
clueweb12-0502wb-83-28640|||34|||34
clueweb12-0503wb-69-12537|||23|||41
clueweb12-0501wb-72-08395|||35|||37
clueweb12-0500wb-72-07757|||32|||36
clueweb12-0502wb-11-10748|||23|||23
clueweb12-0501wb-64-14081|||32|||32
clueweb12-0503wb-76-28205|||35|||37
clueweb12-0500wb-37-04409|||26|||26
clueweb12-0502wb-72-29686|||21|||27
clueweb12-0503wb-65-15894|||48|||48
clueweb12-0502wb-36-04706|||25|||25
clueweb12-0503wb-16-14284|||21|||21
clueweb12-0501wb-66-24342|||43|||45
clueweb12-0503wb-11-26383|||29|||29
clueweb12-0502wb-60-32167|||25|||26
clueweb12-0501wb-52-32516|||32|||36
clueweb12-0503wb-59-02552|||19|||20
clueweb12-0500wb-31-14123|||24|||31
clueweb12-0501wb-04-30288|||37|||37
clueweb12-0500wb-16-19356|||16|||18
clueweb12-0501wb-88-22871|||37|||40
clueweb12-0503wb-06-09868|||19|||22
clueweb12-0501wb-39-26619|||21|||22
clueweb12-0500wb-31-00905|||36|||41
clueweb12-0502wb-32-04277|||37|||37
clueweb12-0503wb-18-01494|||47|||48
clueweb12-0501wb-91-13151|||41|||41
clueweb12-0502wb-87-26082|||25|||26
clueweb12-0503wb-27-18578|||16|||45
clueweb12-0501wb-71-01322|||41|||45
clueweb12-0501wb-05-17155|||21|||43
clueweb12-0501wb-70-14463|||38|||38
clueweb12-0500wb-35-24654|||30|||32
clueweb12-0501wb-27-26993|||36|||38
clueweb12-0502wb-11-01409|||28|||28
clueweb12-0501wb-91-19798|||27|||29
clueweb12-0501wb-44-00170|||23|||26
clueweb12-0502wb-11-09817|||37|||37
clueweb12-0503wb-40-01750|||40|||40
clueweb12-0500wb-35-33000|||26|||26
clueweb12-0501wb-42-15997|||22|||22
clueweb12-0500wb-16-24407|||28|||30
clueweb12-0502wb-83-02837|||31|||41
clueweb12-0501wb-76-00560|||21|||23
clueweb12-0501wb-25-01939|||19|||20
clueweb12-0500wb-35-21293|||34|||35
clueweb12-0502wb-24-10471|||21|||43
clueweb12-0503wb-46-17619|||27|||27
clueweb12-0501wb-16-20050|||32|||34
clueweb12-0501wb-29-03710|||24|||25
clueweb12-0503wb-28-04880|||42|||47
clueweb12-0500wb-07-08677|||35|||36
clueweb12-0502wb-06-07392|||23|||23
clueweb12-0503wb-00-10360|||35|||38
clueweb12-0503wb-39-13394|||19|||26
clueweb12-0501wb-39-18485|||32|||33
clueweb12-0501wb-68-12348|||23|||42
clueweb12-0502wb-30-08900|||35|||46
clueweb12-0501wb-18-10891|||24|||33
clueweb12-0503wb-19-19449|||45|||46
clueweb12-0503wb-11-26407|||29|||29
clueweb12-0503wb-03-11022|||28|||28
clueweb12-0501wb-78-14351|||33|||39
clueweb12-0503wb-97-14877|||19|||33
clueweb12-0501wb-40-14762|||27|||28
clueweb12-0501wb-86-19365|||44|||45
clueweb12-0501wb-09-25340|||29|||31
clueweb12-0502wb-54-30197|||28|||29
clueweb12-0503wb-46-17631|||27|||27
clueweb12-0502wb-78-19678|||29|||29
clueweb12-0501wb-18-11681|||31|||34
clueweb12-0502wb-42-10179|||42|||43
clueweb12-0503wb-16-28606|||23|||24
clueweb12-0501wb-59-11649|||31|||31
clueweb12-0503wb-77-13425|||27|||31
clueweb12-0501wb-09-02087|||25|||32
clueweb12-0501wb-70-05124|||43|||47
clueweb12-0503wb-08-14873|||41|||41
clueweb12-0501wb-86-16603|||35|||36
clueweb12-0503wb-91-03655|||26|||27
clueweb12-0503wb-58-12655|||21|||22
clueweb12-0503wb-11-26409|||30|||30
clueweb12-0500wb-19-13842|||29|||44
clueweb12-0500wb-74-14380|||26|||26
clueweb12-0501wb-56-16789|||26|||28
clueweb12-0503wb-69-12742|||29|||29
clueweb12-0502wb-33-10905|||33|||41
clueweb12-0502wb-53-22811|||27|||32
clueweb12-0501wb-05-16863|||44|||44
clueweb12-0503wb-01-11548|||36|||37
clueweb12-0501wb-04-01041|||27|||28
clueweb12-0500wb-96-11959|||34|||43
clueweb12-0502wb-60-21143|||30|||30
clueweb12-0502wb-78-19697|||29|||29
clueweb12-0502wb-07-25981|||40|||40
clueweb12-0503wb-34-13315|||41|||41
clueweb12-0503wb-46-17632|||27|||27
clueweb12-0502wb-07-00626|||36|||36
clueweb12-0502wb-61-32124|||34|||45
clueweb12-0501wb-04-06229|||30|||30
clueweb12-0503wb-21-23741|||45|||46
clueweb12-0503wb-84-16932|||28|||29
clueweb12-0501wb-21-13304|||32|||32
clueweb12-0500wb-61-15900|||39|||39
clueweb12-0501wb-54-22871|||32|||34
clueweb12-0500wb-07-07346|||26|||26
clueweb12-0503wb-01-33875|||4|||21
clueweb12-0500wb-77-31039|||35|||37
clueweb12-0503wb-70-07956|||33|||33
clueweb12-0503wb-97-01049|||32|||33
clueweb12-0501wb-79-00401|||48|||48
clueweb12-0501wb-42-25891|||32|||32
clueweb12-0503wb-49-29942|||40|||40
clueweb12-0503wb-17-19581|||24|||35
clueweb12-0500wb-62-19286|||27|||38
clueweb12-0500wb-96-03580|||19|||21
clueweb12-0501wb-56-10514|||23|||23
clueweb12-0501wb-79-05134|||44|||45
clueweb12-0500wb-62-09545|||28|||29
clueweb12-0502wb-36-20589|||42|||44
clueweb12-0500wb-17-27238|||31|||36
clueweb12-0502wb-35-35928|||26|||26
clueweb12-0500wb-31-03359|||39|||39
clueweb12-0501wb-98-01695|||29|||29
clueweb12-0501wb-85-11282|||38|||38
clueweb12-0500wb-74-13854|||42|||46
clueweb12-0502wb-23-20374|||27|||28
clueweb12-0502wb-28-11340|||25|||48
clueweb12-0502wb-87-29367|||38|||40
clueweb12-0500wb-33-03178|||19|||31
clueweb12-0503wb-28-03992|||26|||26
clueweb12-0501wb-46-21729|||29|||29
clueweb12-0503wb-06-03758|||44|||44
clueweb12-0503wb-32-07315|||29|||31
clueweb12-0501wb-80-27834|||42|||49
clueweb12-0501wb-93-01863|||21|||23
clueweb12-0501wb-98-00398|||31|||32
clueweb12-0503wb-78-21632|||39|||42
clueweb12-0503wb-00-04929|||33|||36
clueweb12-0501wb-61-27562|||22|||22
clueweb12-0500wb-68-02401|||32|||33
clueweb12-0501wb-91-19043|||27|||28
clueweb12-0503wb-24-23914|||21|||23
clueweb12-0503wb-12-00731|||21|||21
clueweb12-0501wb-06-28661|||18|||23
clueweb12-0501wb-98-27096|||23|||34
clueweb12-0502wb-35-07067|||34|||44
clueweb12-0501wb-27-33204|||26|||26
clueweb12-0502wb-52-07233|||33|||33
clueweb12-0503wb-23-34273|||17|||17
clueweb12-0503wb-07-25927|||26|||26
clueweb12-0501wb-83-18207|||39|||42
clueweb12-0501wb-86-25362|||34|||37
clueweb12-0503wb-39-03743|||28|||31
clueweb12-0503wb-61-23674|||30|||30
clueweb12-0501wb-58-21067|||24|||24
clueweb12-0501wb-05-05698|||21|||25
clueweb12-0500wb-68-30102|||27|||32
clueweb12-0501wb-48-19861|||28|||28
clueweb12-0501wb-16-00982|||24|||24
clueweb12-0501wb-87-14877|||42|||49
clueweb12-0501wb-49-25960|||18|||19
clueweb12-0500wb-70-20598|||35|||35
clueweb12-0500wb-04-24340|||42|||42
clueweb12-0502wb-39-16287|||37|||41
clueweb12-0502wb-26-30335|||26|||27
clueweb12-0503wb-05-29884|||33|||33
clueweb12-0500wb-07-11872|||43|||47
381 Port|||1|||2
620 British|||1|||1
659 BASKETBALL|||1|||5
235 Shanghai|||1|||1
121 Tokyo|||1|||1
21 Kindercare|||1|||3
871 U.S.|||1|||1
831 ND|||1|||3
711 Guinea|||2|||4
491 Salomon|||2|||3
174 Colombia|||27|||29
355 SOCCER|||29|||41
140 TENNIS|||30|||44
376 Moslem|||33|||48
102 Defiant|||34|||42
936 Algeria|||41|||44
529 TENNIS|||41|||49
115 Mother|||44|||45
806 CRICKET|||48|||48
321 MOTORCYCLING|||50|||90
446 CRICKET|||4|||6
870 Florida|||4|||6
590 Puerto|||4|||4
487 Pakistani|||4|||8
723 Romania|||4|||4
238 Ford|||4|||6
571 Nicaraguan|||5|||8
538 SOCCER|||5|||5
8 Venantius|||5|||5
428 SOCCER|||5|||6
812 SOCCER|||16|||23
669 SOCCER|||16|||23
369 DUTCH|||17|||18
257 RUGBY|||17|||18
50 BASEBALL|||18|||27
403 RALLYING|||19|||28
343 SOCCER|||19|||32
372 RUGBY|||19|||28
942 CYCLING|||19|||27
188 Granic|||21|||22
107 Clinton|||22|||27
683 SOCCER|||22|||23
844 Serbian|||22|||24
714 Dutroux|||23|||37
733 Iraq|||24|||25
365 SOCCER|||24|||32
426 SOCCER|||25|||33
814 SQUASH|||25|||29
135 CRICKET|||26|||28
476 Kurds|||26|||27
504 Fontaine|||1|||1
98 Turkish|||1|||1
631 Taiwan|||1|||3
786 Liu|||2|||4
7 BayerVB|||2|||4
881 Vicorp|||2|||3
505 Manila|||2|||2
68 All|||2|||5
884 Sierra|||3|||6
772 Spanish|||3|||6
707 Ivorian|||9|||11
62 ONE|||9|||9
404 RALLYING|||10|||18
434 TENNIS|||10|||10
539 SOCCER|||10|||19
521 RUGBY|||10|||10
712 New|||11|||13
303 Death|||11|||12
646 CRICKET|||11|||11
88 Grozny|||11|||11
462 Colombian|||5|||5
692 Arch|||5|||7
458 Mostostal|||5|||9
32 HORSE|||6|||8
587 Stallone|||6|||11
946 SOCCER|||6|||7
337 SOCCER|||6|||8
603 Bangladesh|||6|||14
526 CRICKET|||7|||13
330 CRICKET|||7|||7
554 Sudanese|||28|||29
251 CRICKET|||29|||31
706 Canada|||30|||30
580 New|||32|||32
373 Australian|||32|||36
48 BADMINTON|||33|||38
274 SOCCER|||34|||38
824 SOCCER|||37|||37
296 Clinton|||37|||38
673 SOCCER|||47|||53
575 Ten|||8|||8
139 SOCCER|||8|||11
651 RUGBY|||8|||11
843 Gazprom|||9|||11
92 Former|||9|||9
36 SOCCER|||9|||13
559 Estonian|||9|||21
301 Italian|||9|||12
5 German|||10|||12
567 Argentine|||10|||12
763 Northern|||2|||2
466 Banco|||2|||4
774 HOEK|||2|||2
935 Lenzing|||3|||4
591 Eau|||3|||6
861 Montana|||3|||4
58 ATHLETICS|||3|||3
80 INDICATORS|||3|||5
122 Ka|||3|||5
83 Czech|||3|||4
95 Palestinians|||17|||20
99 Miss|||18|||29
687 CRICKET|||23|||33
200 Washington|||24|||25
166 CRICKET|||24|||25
146 BASEBALL|||24|||26
617 Wife|||27|||34
366 SOCCER|||29|||37
344 AUSTRALIAN|||31|||34
361 GOLF|||32|||34
721 Estonia|||5|||11
579 Bosnian|||6|||15
312 TENNIS|||6|||8
911 Italians|||6|||7
396 Students|||6|||20
422 SOCCER|||7|||31
204 Goldman|||7|||8
284 Zimbabwe|||7|||8
155 SOCCER|||7|||7
623 Painted|||7|||7
797 Iraq|||29|||30
388 PRESS|||30|||35
794 Iran|||31|||32
921 Hong|||31|||32
141 TENNIS|||31|||34
293 Kurdish|||33|||37
30 GOLF|||34|||59
247 GOLF|||34|||58
802 CYCLING|||34|||44
722 Lebed|||34|||39
109 India|||27|||36
665 BASEBALL|||29|||32
52 BASEBALL|||29|||32
820 BASEBALL|||29|||32
116 RTRS|||31|||35
159 GOLF|||32|||50
588 Poll|||34|||34
73 RTRS|||38|||51
10 Israel|||39|||54
126 Ukraine|||43|||50
670 SOCCER|||5|||9
782 Two|||5|||9
358 SOCCER|||5|||5
262 BASEBALL|||5|||5
448 PRESS|||5|||5
154 SOCCER|||5|||5
297 Hurricane|||5|||10
499 RABOBANK|||6|||9
100 Kevorkian|||6|||15
708 Village|||6|||9
267 SOCCER|||13|||16
464 Nicaraguan|||13|||14
795 NATO|||13|||15
899 PRESS|||13|||15
561 Albania|||15|||16
248 RUGBY|||15|||19
739 Amoco|||15|||17
236 Promodes|||15|||16
601 Nepal|||16|||17
514 FEATURE|||17|||25
481 CBOT|||3|||3
648 HORSE|||3|||6
592 Massachusetts|||4|||4
581 Kansas|||4|||4
695 COMEX|||4|||9
195 One|||4|||5
560 Estonia|||4|||11
929 Airport|||4|||5
586 Akron|||4|||4
233 Companion|||4|||8
375 South|||14|||21
309 GOLF|||15|||26
513 More|||16|||18
324 CRICKET|||17|||20
406 SOCCER|||18|||20
46 SOCCER|||18|||21
724 Costa|||18|||19
731 Iraqi|||18|||20
367 SOCCER|||19|||28
679 SOCCER|||19|||27
35 TENNIS|||12|||18
167 PRESS|||12|||14
930 HK|||12|||13
475 Hijacked|||12|||13
193 Turkey|||12|||15
511 Tamils|||13|||15
132 TENNIS|||13|||17
578 Hong|||13|||13
165 SOCCER|||13|||18
583 U.S.|||14|||15
564 WEATHER|||1|||1
506 RESEARCH|||2|||2
584 Birmingham|||2|||3
778 RTRS|||2|||4
743 French|||3|||4
218 Alpha|||3|||4
461 Bancomext|||3|||5
503 Thai|||3|||5
545 CYCLING|||3|||9
168 FORECAST|||3|||3
171 Mid-tier|||3|||4
777 RTRS|||4|||5
924 Siam|||4|||5
798 OFFICIAL|||4|||4
397 16|||4|||6
226 RTRS|||4|||4
517 Indonesia|||5|||5
471 SIMEX|||5|||11
923 SIMEX|||5|||5
292 Main|||5|||6
544 SOCCER|||11|||24
384 Egypt|||11|||13
715 Knifeman|||11|||16
594 Paralympics|||12|||12
320 RALLYING|||12|||19
124 INDONESIAN|||12|||12
660 SOCCER|||12|||14
691 TURKISH|||13|||13
676 SOCCER|||13|||22
286 Revered|||13|||16
496 Dutch|||7|||10
694 U.S.|||7|||7
148 SOCCER|||7|||12
780 Shanghai|||8|||9
130 CRICKET|||9|||11
205 Legal|||9|||9
78 South|||9|||9
895 Jordanian|||9|||12
518 GOLF|||10|||14
701 Tennis|||10|||13
598 Islamists|||28|||33
653 RUGBY|||30|||34
249 CRICKET|||33|||49
345 RUGBY|||33|||42
525 CRICKET|||34|||52
425 SOCCER|||35|||37
418 SOCCER|||37|||42
368 SOCCER|||37|||37
413 CRICKET|||39|||43
252 SOCCER|||40|||40
732 Kurd|||34|||34
131 MOTOR|||36|||39
12 Two|||40|||47
438 BASEBALL|||41|||57
160 ATHLETICS|||47|||69
818 BASEBALL|||51|||55
328 SOCCER|||51|||51
319 MOTOR|||52|||61
60 SOCCER|||53|||53
484 Gore|||54|||57
534 BASEBALL|||20|||22
359 SOCCER|||21|||23
29 German|||21|||22
622 Hijacked|||22|||25
271 SOCCER|||23|||23
125 Key|||24|||25
97 Egypt|||24|||26
211 Huge|||25|||31
272 SOCCER|||27|||27
641 CYCLING|||27|||36
546 CYCLING|||26|||37
719 German|||26|||26
540 SOCCER|||27|||30
364 GOLF|||28|||42
632 Palestinians|||29|||29
808 CRICKET|||31|||31
474 Senate|||31|||44
57 SOCCER|||31|||54
805 CRICKET|||35|||41
666 TENNIS|||38|||43
611 Swiss|||7|||9
243 RALLYING|||7|||9
815 SOCCER|||7|||9
239 TENNIS|||7|||10
306 Most|||7|||10
377 Eight|||8|||8
173 Buffett|||8|||9
830 U.S.|||8|||12
934 PRESS|||8|||12
767 German|||9|||9
156 ATHLETICS|||10|||21
2 Rare|||11|||11
479 U.S.|||11|||16
792 Palestinian|||11|||11
783 MOF|||11|||11
244 TENNIS|||12|||16
693 U.S.|||12|||42
828 SOCCER|||12|||19
606 Barrick|||12|||15
788 Shanghai|||12|||12
431 SOCCER|||7|||8
179 Soccer|||7|||14
332 CRICKET|||7|||7
77 Guinea|||7|||10
394 19|||7|||9
96 Egypt|||7|||11
157 ATHLETICS|||8|||10
768 France|||8|||11
469 Police|||8|||9
467 Dutch|||8|||8
915 Algeria|||11|||11
379 Leftist|||11|||15
585 U.S.|||11|||12
650 CRICKET|||11|||21
241 RALLYING|||12|||21
854 Brazil|||12|||16
333 CRICKET|||12|||14
855 Seven|||12|||13
163 SOCCER|||12|||40
294 Iran|||14|||16
835 Nigeria|||23|||27
192 Jordan|||25|||28
630 China|||27|||31
212 U.S.|||28|||30
557 Slovenia|||29|||31
745 Anti-Bhutto|||30|||36
253 SOCCER|||31|||36
807 LOMBARDI|||37|||45
945 GOLF|||41|||47
638 GOLF|||48|||65
627 Nuclear|||13|||15
674 SOCCER|||15|||26
602 Indian|||16|||19
104 Suspected|||16|||17
421 SWIMMING|||16|||20
183 Orthodox|||16|||19
891 Iran|||17|||19
348 BASEBALL|||17|||17
277 British|||17|||19
858 Hamas|||18|||25
599 Afghan|||36|||46
740 Burundi|||39|||42
533 BASEBALL|||40|||58
860 Scandal|||42|||48
441 SOCCER|||42|||60
652 BASEBALL|||44|||71
637 ATHLETICS|||47|||67
147 BASEBALL|||48|||82
452 After|||49|||50
242 MOTOR|||52|||64
191 HK|||17|||19
856 Thai|||18|||24
569 Dutch|||18|||18
402 RUGBY|||18|||24
573 Czech|||18|||19
876 PRESS|||20|||28
410 CRICKET|||21|||21
563 Slovak|||22|||27
943 SOCCER|||22|||27
682 SOCCER|||23|||23
265 SOCCER|||5|||5
515 London|||5|||5
327 SOCCER|||5|||9
759 FSA|||5|||7
470 Police|||5|||5
709 Aid|||6|||6
414 CRICKET|||6|||6
889 Canada|||6|||6
917 Audi|||6|||7
117 RTRS|||6|||6
250 CRICKET|||24|||30
295 PRESS|||24|||24
552 McGrath|||25|||41
842 Kornblum|||25|||43
15 Arafat|||25|||26
609 AOL|||25|||25
37 CRICKET|||27|||29
512 FOCUS|||29|||30
352 BASEBALL|||29|||32
17 Iraq|||29|||36
508 U.N.|||19|||22
572 Brazil|||20|||21
558 Nationalists|||20|||31
730 PLO|||22|||23
194 U.S.|||24|||25
944 MOTORCYCLING|||24|||33
315 MOTOCROSS|||24|||29
597 Mother|||25|||29
300 Italian|||25|||30
680 SOCCER|||26|||31
779 RTRS|||9|||9
363 CYCLING|||9|||21
744 Swiss|||9|||10
450 Passengers|||9|||9
177 RTRS|||10|||18
756 Italian|||10|||12
356 SOCCER|||10|||12
853 Tension|||10|||12
928 Indonesia|||11|||14
689 PRESS|||11|||14
717 Albania|||16|||18
905 New|||17|||20
737 WHEAT--Rains|||18|||18
890 Jordanian|||19|||22
451 OSCE|||19|||29
528 SQUASH|||19|||24
537 SOCCER|||20|||21
771 Highlights|||20|||22
390 Israeli|||20|||28
821 TENNIS|||23|||25
704 Soccer|||14|||16
206 Jordan|||14|||14
266 SOCCER|||16|||25
897 U.S.|||16|||16
716 Russian|||17|||24
209 Zenith|||18|||21
688 CRICKET|||19|||26
237 PRESS|||20|||24
840 NATO|||20|||22
685 CRICKET|||20|||25
852 Mexico|||7|||7
199 WSC-India|||7|||7
385 Saudi|||8|||8
307 Thirty|||8|||9
91 Peru|||8|||9
574 Former|||8|||21
196 Glickman|||8|||10
304 Malta|||9|||10
170 Nigerian|||9|||10
633 SEC|||9|||10
65 Oppenheimer|||1|||2
886 First|||1|||2
769 Stork|||2|||2
789 Hwa|||3|||3
460 Interacciones|||3|||3
766 Gun-wielding|||3|||3
857 Thai|||4|||8
776 NZ|||4|||4
502 BRIGHT-BELGIANS|||4|||10
103 UN|||5|||7
920 Earthquake|||10|||11
834 Zaire|||10|||12
454 Yugo|||10|||14
811 ATHLETICS|||10|||16
143 BADMINTON|||11|||13
127 Oldest|||11|||13
497 Tapie|||11|||26
510 PRESS|||12|||16
207 Kurd|||12|||15
859 Moroccan|||13|||18
713 Nigeria|||11|||12
593 Amtrak|||11|||13
635 Passengers|||12|||12
827 SOCCER|||12|||14
142 RUGBY|||12|||17
619 Most|||13|||15
543 ICE|||14|||22
874 EU|||14|||16
105 German|||14|||15
278 Princess|||14|||14
612 DBRS|||1|||4
9 Port|||1|||2
217 SunGard|||2|||5
932 Loxley|||2|||2
492 PRESALE|||2|||5
548 DIRECT|||2|||5
90 Argentine|||3|||3
908 German|||3|||4
210 Natural|||3|||4
718 Bulgarians|||3|||3
322 MOTORCYCLING|||10|||34
54 SOCCER|||10|||13
796 ISS|||11|||11
427 SOCCER|||11|||18
346 BADMINTON|||11|||19
291 Iran|||11|||13
255 CRICKET|||11|||11
18 PRESS|||11|||12
836 Dutch|||11|||11
868 Clinton|||12|||15
770 Stephanie|||14|||24
150 SOCCER|||14|||19
478 Israeli|||14|||15
386 PRESS|||14|||17
829 BRITAIN|||15|||15
532 BASEBALL|||15|||20
302 Belgium|||16|||32
256 TENNIS|||16|||18
214 Snoozing|||16|||16
279 CRICKET|||16|||20
432 BASEBALL|||5|||5
55 SOCCER|||5|||7
275 SOCCER|||5|||19
629 Japan|||5|||5
444 CRICKET|||5|||8
114 Two|||6|||8
705 Cricket|||6|||6
851 Brazil|||6|||6
151 ATHLETICS|||6|||9
213 Wis|||6|||8
862 Researchers|||3|||3
551 Faulding|||4|||4
885 Housecall|||4|||4
33 HORSE|||4|||7
82 Polish|||4|||8
181 Nigeria|||4|||4
184 Hungary|||4|||5
604 Bangladesh|||4|||4
562 Estonia|||4|||10
282 Cholera|||4|||4
20 CME|||1|||3
187 WEATHER|||1|||1
918 KEKKILA|||1|||1
169 Ulster|||1|||1
231 Orii|||1|||1
883 Dreyfus|||1|||1
23 Gateway|||1|||1
728 RTRS|||2|||2
405 RALLYING|||3|||4
878 Two|||3|||4
264 BASEBALL|||30|||34
804 CYCLING|||31|||40
825 ATHLETICS|||31|||53
175 Clean|||32|||39
645 SOCCER|||34|||35
310 GOLF|||34|||59
435 TENNIS|||35|||62
819 BASEBALL|||37|||50
411 CRICKET|||44|||45
59 GOLF|||45|||69
289 Nicaraguan|||11|||11
25 PRESS|||11|||14
176 CRICKET|||12|||14
482 Talbott|||12|||17
725 Gov't|||12|||16
896 Palestinians|||13|||13
473 Indonesian|||13|||13
813 BASKETBALL|||13|||15
11 Polish|||14|||14
415 RUGBY|||14|||17
738 First|||1|||1
172 RESEARCH|||1|||1
760 Colo|||1|||2
864 USDA|||2|||2
493 BALANCE|||2|||5
710 Zambia|||2|||3
118 BNZ|||3|||5
490 Brush|||3|||9
399 Gencor|||3|||4
221 Greek|||3|||6
931 Singapore|||3|||4
837 Senegal|||4|||5
570 Venezuela|||4|||17
841 Storm|||4|||5
914 Repsol|||4|||6
472 Metro|||4|||4
698 Chile|||4|||4
541 SOCCER|||5|||7
93 Noisy|||5|||5
616 AMTRAK|||5|||5
45 SOCCER|||6|||14
28 Dutch|||6|||6
939 SOCCER|||7|||10
66 Best|||7|||7
86 Yeltsin|||7|||7
133 SOCCER|||7|||7
423 SOCCER|||7|||22
628 Japan|||7|||16
354 SOCCER|||7|||8
219 Analysts|||8|||8
270 SOCCER|||23|||23
582 Anti-abortion|||24|||32
618 Latest|||24|||29
863 Export|||25|||27
748 India|||27|||32
675 SOCCER|||27|||30
409 CRICKET|||27|||32
640 CYCLING|||27|||35
47 TENNIS|||28|||40
316 MOTOR|||28|||49
933 INDICATORS|||1|||3
927 Salomon|||1|||1
480 Florida|||1|||1
229 S.|||2|||2
119 Power|||2|||3
605 HELIBOR|||2|||11
869 U.S.|||3|||3
494 PRESS|||3|||3
101 Fairview|||3|||3
486 U.S.|||4|||4
84 Russians|||13|||14
353 SOCCER|||13|||19
273 SOCCER|||14|||27
463 Japan|||14|||17
258 RUGBY|||14|||18
791 PRESS|||15|||21
323 RUGBY|||15|||19
900 Baker|||16|||22
445 CRICKET|||17|||35
781 Khmer|||17|||17
111 India|||16|||19
595 French|||16|||20
453 Yeltsin|||16|||16
912 Bodies|||17|||17
357 SOCCER|||17|||23
761 Lamm|||18|||23
440 BASEBALL|||18|||19
360 SOCCER|||19|||19
371 RUGBY|||19|||24
621 Hijacked|||20|||22
925 M'bishi|||1|||3
736 CME|||1|||4
498 Bank|||1|||4
501 ATRIA|||2|||2
6 GREEK|||2|||6
198 Lufthansa|||2|||3
749 Indian|||3|||3
615 IPO|||3|||3
449 Lamonts|||3|||5
430 BASKETBALL|||3|||5
208 SOLIDERE|||4|||9
69 London|||4|||4
625 Indonesia|||4|||4
568 Brazil|||4|||7
261 BASKETBALL|||4|||6
910 Thieves|||5|||5
424 SOCCER|||5|||33
112 Dhaka|||5|||5
636 Saskatchewan|||5|||7
873 U.S.|||5|||5
668 SOCCER|||24|||28
178 Soccer|||25|||29
314 MOTOCROSS|||25|||36
108 Bonn|||26|||37
285 Rwanda|||27|||30
1 EU|||28|||30
162 SOCCER|||28|||33
809 CRICKET|||29|||30
350 BASEBALL|||30|||47
329 CRICKET|||30|||39
600 Pakistan|||5|||5
465 Eight|||5|||5
393 French|||6|||6
773 PRESS|||6|||12
671 SOCCER|||6|||7
565 Russian|||6|||6
847 Venezuela|||6|||6
79 Rottweiler|||7|||7
848 Colombia|||7|||7
729 Briton|||7|||7
898 Keane|||7|||9
826 SOCCER|||7|||13
589 U.S.|||7|||7
152 SOCCER|||7|||13
